"Country","ISO3","Specie","Breed/Most common name","Language","Description","Transboundary name","Other name"
"Namibia","NAM","Cattle","Red Poll","","","",""
"Namibia","NAM","Cattle","Romagnola","","","Romagnola",""
"Namibia","NAM","Cattle","Sanga","","","",""
"Namibia","NAM","Cattle","Santa Gertrudis","","","Santa Gertrudis",""
"Namibia","NAM","Cattle","Senepol","","","Senepol",""
"Namibia","NAM","Cattle","Simbra","","","Simbrah",""
"Namibia","NAM","Cattle","Simmentaler","","","Simmental",""
"Namibia","NAM","Cattle","South Devon","","","South Devon",""
"Namibia","NAM","Cattle","Sussex","eng.","","Sussex",""
"Namibia","NAM","Cattle","Tuli","","","Tuli",""
"Namibia","NAM","Cattle","Wagyu","Japanese","","Wagyu",""
"Namibia","NAM","Chicken","Bantam","","","",""
"Namibia","NAM","Chicken","Koekoek","","","",""
"Namibia","NAM","Chicken","Naked Neck","","","",""
"Namibia","NAM","Chicken","Ovambo","","","","Rural Chicken"
"Namibia","NAM","Chicken","Rhode Island Red","eng.","","Rhode Island Red",""
"Namibia","NAM","Chicken","Venda","","","",""
"Namibia","NAM","Chicken","White Leghorn","eng.","","Commercial strain, layer, Leghorn",""
"Namibia","NAM","Duck (domestic)","Peking","","","Pekin",""
"Namibia","NAM","Duck(domestic) Muscovy duck","Muscovy Duck (""Makou"")","","","",""
"Namibia","NAM","Goat","Boer","","","Boer","Afrikaner, Boerbok, South African Common Goat, Africander"
"Namibia","NAM","Goat","Caprivi","","","",""
"Namibia","NAM","Goat","Kalahari Red","","","Kalahari Red",""
"Namibia","NAM","Goat","Kavango","","","",""
"Namibia","NAM","Goat","Kunene","","","",""
"Namibia","NAM","Goat","Ovambo","","","","Ovambo"
"Namibia","NAM","Goat","Saanen","","","Saanen",""
"Namibia","NAM","Goat","Savanna","","","Savanna",""
"Namibia","NAM","Goat","Speckled","","","",""
"Namibia","NAM","Horse","Appaloosa","","","Appaloosa",""
"Namibia","NAM","Horse","Arab","","","Arab",""
"Namibia","NAM","Horse","Friesian","","","Friesian",""
"Namibia","NAM","Horse","Haflinger","","","Haflinger",""
"Namibia","NAM","Horse","Hanoverian","","","Hanoverian",""
"Namibia","NAM","Horse","Miniatures","","","",""
"Namibia","NAM","Horse","Percheron","French","","Percheron",""
"Namibia","NAM","Horse","Pinto","Spanish","","",""
"Namibia","NAM","Horse","Quarter Horse","","","Quarter Horse",""
"Namibia","NAM","Horse","Saddlebred","","","",""
"Namibia","NAM","Horse","Thoroughbred","","","Thoroughbred",""
"Namibia","NAM","Horse","Welsh Pony","","","Welsh Pony",""
"Namibia","NAM","Pig","Indigenous pig","eng. = breedname unknown","","",""
"Namibia","NAM","Pig","Large White","eng.","","Large White",""
"Namibia","NAM","Pig","Topigs","","","",""
"Namibia","NAM","Sheep","Black Headed Persian","eng.","","Blackhead Persian",""
"Namibia","NAM","Sheep","Damara","","","Damara",""
"Namibia","NAM","Sheep","Dorper","","","Dorper","White Dorper, Dorsian, Dorsie"
"Namibia","NAM","Sheep","Gellaper","","","",""
"Namibia","NAM","Sheep","Ile de France","fr.","","Ile-De-France",""
"Namibia","NAM","Sheep","Lettelle","","","",""
"Namibia","NAM","Sheep","Meatmaster","","","",""
"Namibia","NAM","Sheep","Swakara (Karakul)","","","Karakul","Astrakhan, Bukhara, Karakul'Skaya, Persian Lamb, Persian Lambrakhan, Karakul'"
"Namibia","NAM","Sheep","Van Rooy","","","Van Rooy",""
"Namibia","NAM","Sheep","Veldmaster","","","",""
"Niger","NER","Ass","Anes","Français","The donkey (Asinus asinus) is a rustic and cosmopolitan animal with short hairs that can be found everywhere in Niger. Variable coat although mostly ash: red, black, white , beige with always white belly , it is endowed with a great longevity: 20 to 70 years (Abdel-Sami, 1993).","l’Ane Africain",""
"Niger","NER","Cattle","Azawak","Tamajak","","Azaouak","AzaouakDamerghou, Azawa, Azawal, Shanun Adar, Tagama, Taureg, Azaouak"
"Niger","NER","Cattle","Bororo","Peulh","The Bororo breed represents approximately 41.55% (RGAC 2007) of the national herd and takes its name from a Peulh tribe in Niger. The same breed receives several other names. This breed originating in Niger is present in Nigeria, Benin, Mali, Burkina Faso, Cameroon and the Central African Republic.","Red Bororo","Djafoun, Fellata, Gabassae, Gadehe, Hanagamba, Kreda, Mbororo, Ogha, Rahadji, Rahaza, Red Bororo, Red Fulani, Brahaza"
"Niger","NER","Cattle","Djelli","Djerma","","","Diali., Djerma, Jali, Jalli, Jalliji, Jeli, Peul Nigerien, Shanun Bayaro, Djeli"
"Niger","NER","Cattle","Goudali","Peulh","","Goudali","Bokoloji, Chanoun mata, Goudhalé, Sokoto Gudali, Gudali"
"Niger","NER","Cattle","Kuri","Fulfulde","It was raised on the border with Nigeria by the Katsinawa Peuhls in the south of the Department of Maradi","White Fulani","Baharie, Bare, Borrie, Boudouma, Buduma, Chad, Dongole, Kuburi, White Lake Chad, Kouri"
"Niger","NER","Cattle","Modicana","","","Modicana",""
"Niger","NER","Cattle","Piémontaise","fr.","","Piedmont",""
"Niger","NER","Cattle","Yakanaye","","","","White Fulani"
"Niger","NER","Chicken","Dourgounou","","","",""
"Niger","NER","Chicken","Gousgous","","","",""
"Niger","NER","Chicken","Kolonto","","","",""
"Niger","NER","Dromedary","Azarghaf","","","","Dromadaire de l'Aïr"
"Niger","NER","Dromedary","Azawak","Tamacheck","In connection with the geographical region of Azawagh which stretches between North Niger and North East Mali","","Dromadaire des Iullemenden, Aïr ou Abzin, Anastaram, Aballe"
"Niger","NER","Dromedary","Berabish","français","Also called the river camel, it is better adapted to human conditions and is known to be trypanotolerant (CORAF/EISMV, 1997)","","chameau du fleuve"
"Niger","NER","Dromedary","Yoria","","","","Dromadaire du Manga, Roux de Gouré"
"Niger","NER","Goat","Chèvre Rousse de Maradi","Français","The Rousse de Maradi goat is characterized by a very marked individuality and enjoys a great reputation because of the market value of its skin. Its area of dispersal covers southern Niger and northern Nigeria. Subtypes spill over to the west and east of Niger. As one moves away from the original cradle, the breed changes. The red Maradi goat is present in the Séno and Oudalan provinces in Burkina Faso (Ouédraogo et al. Cited by Djariri, 2005).","Red Sokoto",""
"Niger","NER","Goat","Chèvre du Sahel","Français","They are size goats (80 cm) called “Moor” or “Bouzou” whose coat is extremely variable (black, white, fawn, spotted). The variegated type is widely represented in Niger. It is an animal which has a good predisposition for speculation in meat and milk. The adult can reach a body weight of 35 kg. The hair is short and fine. The buck wears a goatee and also a mane that sometimes extends to the rump. In the male, the convex forehead bears a tuft of hairs. It is an animal that we meet in all the countries of the Sahel.","","Arabia, Bariolee du Sahel, Fulani, Touareg, West African Longlegged, Sahel, Chèvre du Sahel (Sahelian en Anglais)"
"Niger","NER","Goat","Gourma","Gourmantchéma","","West African Dwarf",""
"Niger","NER","Guinea fowl","Angoulou","","","",""
"Niger","NER","Guinea fowl","Hwaraa","","","",""
"Niger","NER","Guinea fowl","Jaa","","","",""
"Niger","NER","Guinea fowl","Koural Fataké","","","",""
"Niger","NER","Guinea fowl","Pintade Zabako","Haoussa","","Grey Guineafowl",""
"Niger","NER","Horse","Arewa 2","Haoussa","Local crossed with a blood","",""
"Niger","NER","Horse","Aréwa 1","Fr","","","Barbe Africain, Bagazan, Ganja/Manga, Gobir, Ader, Djerma"
"Niger","NER","Horse","Soudan (G0)","Fr","","",""
"Niger","NER","Horse","Talon (G1)","Fr","","",""
"Niger","NER","Pig","Porc Africain","Fr","","Sus scrofa",""
"Niger","NER","Quail","Cailles","Français","","","Rain Quail, Cailles"
"Niger","NER","Sheep","Ara-Ara","","","","Agora, Bouzou, Mouton Targui"
"Niger","NER","Sheep","Arabe","fr.","","Black Maure",""
"Niger","NER","Sheep","Balami","","","","Balami"
"Niger","NER","Sheep","Bali-Bali","","","Fulani","Fellata, Peul, Pied"
"Niger","NER","Sheep","Dane-Zaila","","","",""
"Niger","NER","Sheep","Goundoun","","","","Koundoum, Doundoun"
"Niger","NER","Sheep","Hadine","","","",""
"Niger","NER","Sheep","Oudah","","","",""
"Nigeria","NGA","Cattle","Adamawa","","","Adamawa","Adamawa Gudali, Adamawa Fulani"
"Nigeria","NGA","Cattle","Azawak","","","Azaouak","Azaouak, Azawa, Azawal, Tagama., Taureg, Shanun Adar"
"Nigeria","NGA","Cattle","Bamenda","","","",""
"Nigeria","NGA","Cattle","Biu","","","",""
"Nigeria","NGA","Cattle","Keteku","","","Borgou","Borgawa, Kataku, Ketari, Baiama"
"Nigeria","NGA","Cattle","Kuri","","","Kuri","Baharie, Bare, Borrie, Boudouma, Buduma, Chad, Dongole, Kuburi, White Lake Chad, Kouri"
"Nigeria","NGA","Cattle","Muturu","","","Muturu","Forest Muturu, Nigerian Shorthorn, Pagan, Nigerian Dwarf"
"Nigeria","NGA","Cattle","N'dama","","","N'dama","Boyenca, Fouta Jallon, Fouta Longhorn, Futa, Malinke, Mandingo, N'dama Peti, Outa Malinke, Boenca"
"Nigeria","NGA","Cattle","Red Bororo","eng.","","Red Bororo","Djafoun, Fellata, Gabassae, Gadehe, Hanagamba, Kreda, Mbororo, Ogha, Rahaza, Red Fulani, Brahaza"
"Nigeria","NGA","Cattle","Shuwa","","","Shuwa","Tur, Wadara, Choa"
"Nigeria","NGA","Cattle","Sokoto Gudali","","","Sokoto Gudali","Godali, Gudali, Sokoto, Bokoloji"
"Nigeria","NGA","Cattle","Wadara","","","",""
"Nigeria","NGA","Cattle","White Fulani","eng.","","White Fulani","Akou, Foulbe Blanc, White Kano, Yakanaji, Bunaji"
"Nigeria","NGA","Cattle","Yola","","","Yola","Foulbé de Yola, Mayne, Tattabareji"
"Nigeria","NGA","Chicken","Nigerian Normal Feathered Chicken","English","Most of Nigerian local breeds of chicken derive their names from feather appearance","",""
"Nigeria","NGA","Chicken","ShikaBrown","Nigerian","The bird strain is able to cope with the harsh tropical environment of Nigeria. The brown egg layer- ShikaBrown chicken has a number of unique traits, such as excellent shell quality, high production rate, persistency in laying, egg weight, livability and feed conversion which makes it preferred layer strain in Nigeria and the West sub-region.","","Commercial strain, layer SB 98"
"Nigeria","NGA","Dromedary","Saharan Camel","eng.","","Saharan Camel","Pied Camel"
"Nigeria","NGA","Goat","Bornu White","eng.","","",""
"Nigeria","NGA","Goat","Damagaran Dapple-Grey","eng.","","",""
"Nigeria","NGA","Goat","Kano Brown","eng.","","","Kyasuwa"
"Nigeria","NGA","Goat","Katsina Light-Brown","eng.","","",""
"Nigeria","NGA","Goat","Mambilla","","","",""
"Nigeria","NGA","Goat","Maure","","","Maure",""
"Nigeria","NGA","Goat","Nigerian","eng.","","","Desert Goat"
"Nigeria","NGA","Goat","Red Sokoto","eng.","","Red Sokoto","Chevre Rousse de Maradi"
"Nigeria","NGA","Goat","West African Dwarf","eng.","","West African Dwarf","Cameroon, Djallonke, Grassland, Guinean, Guinean Dwarf, Kirdi, Kosi, Nigerian Dwarf, Pygmy, African"
"Nigeria","NGA","Horse","Bhirum Pony","","","","Pagan"
"Nigeria","NGA","Horse","Bornu","","","",""
"Nigeria","NGA","Horse","Hausa","","","Hausa",""
"Nigeria","NGA","Horse","Sulebawa","","","",""
"Nigeria","NGA","Pig","Nigerian Native","eng.","","","Nigerian Indigenous"
"Nigeria","NGA","Sheep","Black Maure","eng.","","Black Maure","Mauritiana, Moor, Moorish, Mouton Maure a Poil Long, Arab"
"Nigeria","NGA","Sheep","Bornu","","","Bornu","Balandji, Balani, Balemi, Balonndi, Bellani, Weiladjo, White Bororo, Balami"
"Nigeria","NGA","Sheep","Fulani","","","Fulani","Foulbe, Fulbe, Peul-Peul, Peulh, Poulfouli, Peuhl"
"Nigeria","NGA","Sheep","Maure","","","Maure","Mauritanian, Moor, Moorish, Arab"
"Nigeria","NGA","Sheep","Nigerian Dwarf","eng.","","West African Dwarf","Cameroons Dwarf, Djallonke, Fouta Djallon, Futa Jallon, Guinean, Kirdi, Kirdimi, Lakka, Pagan, Southern, West African Maned, West African Dwarf"
"Nigeria","NGA","Sheep","North Nigerian Fulani","eng.","","Uda",""
"Nigeria","NGA","Sheep","Permer","","","",""
"Nigeria","NGA","Sheep","Yankasa","","","","White Fulani, Y'ankasa, Hausa"
"Nicaragua","NIC","Ass","Burro","sp.= donkey","","",""
"Nicaragua","NIC","Cattle","Angus","eng.","","Aberdeen-Angus",""
"Nicaragua","NIC","Cattle","Ayrshire","eng.","","Ayrshire",""
"Nicaragua","NIC","Cattle","Brahman","","","Brahman",""
"Nicaragua","NIC","Cattle","Braunvieh","ger.","","Brown Swiss",""
"Nicaragua","NIC","Cattle","Charolais","fr.","","Charolais",""
"Nicaragua","NIC","Cattle","Gelbvieh","ger.","","Gelbvieh",""
"Nicaragua","NIC","Cattle","Guernsey","eng.","","Guernsey",""
"Nicaragua","NIC","Cattle","Guzerat","","","Guzerat",""
"Nicaragua","NIC","Cattle","Gyr","","","Gir",""
"Nicaragua","NIC","Cattle","Holstein","","","Holstein (black and white)",""
"Nicaragua","NIC","Cattle","Indubrasil","","","Indubrasil",""
"Nicaragua","NIC","Cattle","Jersey","eng.","","Jersey",""
"Nicaragua","NIC","Cattle","Limousin","fr.","","Limousin",""
"Nicaragua","NIC","Cattle","Nelore","","","Nelore",""
"Nicaragua","NIC","Cattle","Pardo Suizo","sp.","","Brown Swiss",""
"Nicaragua","NIC","Cattle","Reyna","sp.","","Tropical Dairy Criollo","Improved Criollo, Milking Criollo, Tropical Dairy Criollo, criollo lechero centroamericano, Criollo Lechero Tropical"
"Nicaragua","NIC","Cattle","Salers","fr.","","Salers",""
"Nicaragua","NIC","Cattle","Shorthorn","eng.","","Shorthorn",""
"Nicaragua","NIC","Cattle","Simbrah","","","Simbrah",""
"Nicaragua","NIC","Cattle","Simmental","","","Simmental",""
"Nicaragua","NIC","Chicken","Arbor Acres AA broiler breeders","eng.","","Commercial strain, broiler, Arbor Acres AA broiler breeders",""
"Nicaragua","NIC","Chicken","Cook","eng.","","",""
"Nicaragua","NIC","Chicken","Dekalb","eng.","","Commercial strain, layer, Dekalb",""
"Nicaragua","NIC","Chicken","Gallina de patio","sp.","","",""
"Nicaragua","NIC","Chicken","Hubbard","eng.","","Commercial strain, Hubbard",""
"Nicaragua","NIC","Chicken","Hy-Line","eng.","","Commercial strain, layer, Hy-Line",""
"Nicaragua","NIC","Chicken","ISA Brown","eng.","","Commercial strain, layer, ISA Brown",""
"Nicaragua","NIC","Chicken","Kabir","","","","Commercial strain, broiler, Kabir Chicks Ltd."
"Nicaragua","NIC","Chicken","Lohmann","","","Commercial strain, layer, Lohmann",""
"Nicaragua","NIC","Chicken","Ross","eng.","","Commercial strain, broiler, Ross",""
"Nicaragua","NIC","Goat","Boer","","","Boer",""
"Nicaragua","NIC","Goat","Criolla","sp.","","Creole",""
"Nicaragua","NIC","Goat","Nubia","sp.","","Anglo-Nubian",""
"Nicaragua","NIC","Goat","Saanen","","","Saanen",""
"Nicaragua","NIC","Goat","Toggenburg","","","Toggenburg",""
"Nicaragua","NIC","Horse","Criollo","sp.","","",""
"Nicaragua","NIC","Horse","Cuarto de Milla","sp.","","Quarter Horse",""
"Nicaragua","NIC","Horse","Cubano de Paso","sp.","","","Costeño"
"Nicaragua","NIC","Horse","Española","sp.","","Purebred Spanish",""
"Nicaragua","NIC","Horse","Ibero","sp.","","Iberoamericano",""
"Nicaragua","NIC","Horse","Peruana","sp.","","",""
"Nicaragua","NIC","Horse","Árabe","","","Arab",""
"Nicaragua","NIC","Pig","Criollo","sp.","","",""
"Nicaragua","NIC","Pig","Duroc","fr.","","Duroc",""
"Nicaragua","NIC","Pig","Hampshire","eng.","","Hampshire",""
"Nicaragua","NIC","Pig","Jersey","eng.","","Jersey Red",""
"Nicaragua","NIC","Pig","Landrace","eng.","","Landrace",""
"Nicaragua","NIC","Pig","Pelon","sp.","","Pelon","Pelon Tabasqueno, Black Hairless of the Tropics"
"Nicaragua","NIC","Pig","Yorkshire","eng.","","Large White",""
"Nicaragua","NIC","Rabbit","Angora","eng.","","Angora",""
"Nicaragua","NIC","Rabbit","Azul de Viena","sp.","","Blauer Wiener",""
"Nicaragua","NIC","Rabbit","Belier","fr.","","",""
"Nicaragua","NIC","Rabbit","California","eng.","","California",""
"Nicaragua","NIC","Rabbit","Chinchilla","","","Chinchilla",""
"Nicaragua","NIC","Rabbit","Neocelandés","sp.","","New Zealand",""
"Nicaragua","NIC","Sheep","Black Belly","eng.","","Barbados Black Belly",""
"Nicaragua","NIC","Sheep","Dorper","","","Dorper",""
"Nicaragua","NIC","Sheep","Katahdin","","","Katahdin",""
"Nicaragua","NIC","Sheep","Pelibuey","","","Pelibuey",""
"Nicaragua","NIC","Sheep","Romanov","","","Romanov",""
"Nicaragua","NIC","Sheep","Suffolk","eng.","","Suffolk",""
"Nicaragua","NIC","Sheep","Texel","dutch","","Texel",""
"Niue","NIU","Cattle","Brahman crossbreed","eng.","","",""
"Niue","NIU","Cattle","Friesian crossbreed","eng.","","",""
"Netherlands (Kingdom of the)","NLD","Ass","Mediterran Miniature","UK","Miniature Mediterranean Donkeys originated in the Mediterranean area of Northern Africa in ancient times and more recently from the Islands of Sicily and Sardinia off the west coast of Italy. Over time the distinctions between the two island populations blurred and they are now considered one breed properly called Miniature Mediterranean Donkeys. They are simply referred to as Miniature Donkeys in North America.  Purebred Miniature Donkeys in the Mediterranean area are rapidly disappearing as the small donkeys are being mixed with larger breeds. For this reason, Miniature Donkeys in North America have global genetic value. Fortunately, numbers in the U.S. and Canada are strong and are increasing since the first Miniature Donkeys arrived in the United States in the early 1900's. Within the past ten years the export of Miniature Donkeys to England, France, Germany, the Netherlands, Ireland, New Zealand and Australia has demonstrated the increasing popularity of these versatile, affectionate creatures. In 2014 the MDR now has over 65,500 registered donkeys.  The Miniature Donkey is a compact, well-proportioned animal with a sweet, sociable disposition. At maturity (3 years) it is able to pull a cart or carry a pack as it did in its native Sicily and Sardinia.  The Miniature Donkey community should strive to combine as many positive qualities as possible in each jennet and jack pairing to ensure the progeny will be excellent representatives of the breed.","Asino Sardo",""
"Netherlands (Kingdom of the)","NLD","Ass","ezel","","Donkey till 91 cm or till 120 cm. With some bigger Poitou donkeys (140 cm). Heterogenous background. Now called ""Nederlandse ezel"".","","Nederlandse ezel"
"Netherlands (Kingdom of the)","NLD","Buffalo","Buffel","dutch","For mozzarella cheese and meat. http://h2obuffalo.nl/index.html http://www.buffelfarm.nl/ http://www.waterbuffelfarm.nl/ https://www.destoerderij.nl/","Mediterranean","Buffalo"
"Netherlands (Kingdom of the)","NLD","Cattle","Aberdeen Angus","eng.","Polled beef breed","Aberdeen-Angus",""
"Netherlands (Kingdom of the)","NLD","Cattle","Abondance","eng.","","",""
"Netherlands (Kingdom of the)","NLD","Cattle","Angler","eng.","","Angeln",""
"Netherlands (Kingdom of the)","NLD","Cattle","Ayrshire","","Red and white cattle with special horn shape.","Ayrshire",""
"Netherlands (Kingdom of the)","NLD","Cattle","Belgisch Blauw","dutch","Breed specialized for beef production. Economic breed.","Belgian Blue","Belgian Blue"
